UUID        = fd9a3a45-96e6-41a9-b8de-f65a3629399f
ScanDate    = 20240915_140321
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 64
NumVolumes  = 345
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
    22      28         20258047         20258057     0
    22      44         20258047         20258057     0
    22      60         20258047         20258057     0
    22       3         20258072         20258082     0
    22      19         20258072         20258082     0
    22      35         20258072         20258082     0
    22      51         20258072         20258082     0
    22      10         20258097         20258107     0
    22      26         20258097         20258107     0
    22      42         20258097         20258107     0
    22      58         20258097         20258107     0
    22       1         20258122         20258132     0
    22      17         20258122         20258132     0
    22      33         20258122         20258132     0
    22      49         20258122         20258132     0
    22       8         20258147         20258157     0
    22      24         20258147         20258157     0
    22      40         20258147         20258157     0
    22      56         20258147         20258157     0
    22      15         20258172         20258182     0
    22      31         20258172         20258182     0
    22      47         20258172         20258182     0
    22      63         20258172         20258182     0
    22       6         20258197         20258207     0
    22      22         20258197         20258207     0
    22      38         20258197         20258207     0
    22      54         20258197         20258207     0
    22      13         20258222         20258232     0
    22      29         20258222         20258232     0
    22      45         20258222         20258232     0
    22      61         20258222         20258232     0
    22       4         20258247         20258257     0
    22      20         20258247         20258257     0
    22      36         20258247         20258257     0
    22      52         20258247         20258257     0
    22      11         20258272         20258282     0
    22      27         20258272         20258282     0
    22      43         20258272         20258282     0
    22      59         20258272         20258282     0
    22       2         20258297         20258307     0
    22      18         20258297         20258307     0
    22      34         20258297         20258307     0
    22      50         20258297         20258307     0
    22       9         20258322         20258332     0
    22      25         20258322         20258332     0
    22      41         20258322         20258332     0
    22      57         20258322         20258332     0
    23       0         20258347         20258357     0
    23      16         20258347         20258357     0
    23      32         20258347         20258357     0
    23      48         20258347         20258357     0
    23       7         20258372         20258382     0
    23      23         20258372         20258382     0
    23      39         20258372         20258382     0
    23      55         20258372         20258382     0
    23      14         20258397         20258407     0
    23      30         20258397         20258407     0
    23      46         20258397         20258407     0
    23      62         20258397         20258407     0
    23       5         20258422         20258432     0
    23      21         20258422         20258432     0
    23      37         20258422         20258432     0
    23      53         20258422         20258432     0
    23      12         20258447         20258457     0
    23      28         20258447         20258457     0
    23      44         20258447         20258457     0
    23      60         20258447         20258457     0
    23       3         20258472         20258482     0
    23      19         20258472         20258482     0
    23      35         20258472         20258482     0
    23      51         20258472         20258482     0
    23      10         20258497         20258507     0
    23      26         20258497         20258507     0
    23      42         20258497         20258507     0
    23      58         20258497         20258507     0
    23       1         20258522         20258532     0
    23      17         20258522         20258532     0
    23      33         20258522         20258532     0
    23      49         20258522         20258532     0
    23       8         20258547         20258557     0
    23      24         20258547         20258557     0
    23      40         20258547         20258557     0
    23      56         20258547         20258557     0
    23      15         20258572         20258582     0
    23      31         20258572         20258582     0
    23      47         20258572         20258582     0
    23      63         20258572         20258582     0
    23       6         20258597         20258607     0
    23      22         20258597         20258607     0
    23      38         20258597         20258607     0
    23      54         20258597         20258607     0
    23      13         20258622         20258632     0
    23      29         20258622         20258632     0
    23      45         20258622         20258632     0
    23      61         20258622         20258632     0
    23       4         20258647         20258657     0
    23      20         20258647         20258657     0
    23      36         20258647         20258657     0
    23      52         20258647         20258657     0
    23      11         20258672         20258682     0
    23      27         20258672         20258682     0
    23      43         20258672         20258682     0
    23      59         20258672         20258682     0
    23       2         20258697         20258707     0
    23      18         20258697         20258707     0
    23      34         20258697         20258707     0
    23      50         20258697         20258707     0
    23       9         20258722         20258732     0
    23      25         20258722         20258732     0
    23      41         20258722         20258732     0
    23      57         20258722         20258732     0
    24       0         20258747         20258757     0
    24      16         20258747         20258757     0
    24      32         20258747         20258757     0
    24      48         20258747         20258757     0
    24       7         20258772         20258782     0
    24      23         20258772         20258782     0
    24      39         20258772         20258782     0
    24      55         20258772         20258782     0
    24      14         20258797         20258807     0
    24      30         20258797         20258807     0
    24      46         20258797         20258807     0
    24      62         20258797         20258807     0
    24       5         20258822         20258832     0
    24      21         20258822         20258832     0
    24      37         20258822         20258832     0
    24      53         20258822         20258832     0
    24      12         20258847         20258857     0
    24      28         20258847         20258857     0
    24      44         20258847         20258857     0
    24      60         20258847         20258857     0
    24       3         20258872         20258882     0
    24      19         20258872         20258882     0
    24      35         20258872         20258882     0
    24      51         20258872         20258882     0
    24      10         20258897         20258907     0
    24      26         20258897         20258907     0
    24      42         20258897         20258907     0
    24      58         20258897         20258907     0
    24       1         20258922         20258932     0
    24      17         20258922         20258932     0
    24      33         20258922         20258932     0
    24      49         20258922         20258932     0
    24       8         20258947         20258957     0
    24      24         20258947         20258957     0
    24      40         20258947         20258957     0
    24      56         20258947         20258957     0
    24      15         20258972         20258982     0
    24      31         20258972         20258982     0
    24      47         20258972         20258982     0
    24      63         20258972         20258982     0
    24       6         20258997         20259007     0
    24      22         20258997         20259007     0
    24      38         20258997         20259007     0
    24      54         20258997         20259007     0
    24      13         20259022         20259032     0
    24      29         20259022         20259032     0
    24      45         20259022         20259032     0
    24      61         20259022         20259032     0
    24       4         20259047         20259057     0
    24      20         20259047         20259057     0
    24      36         20259047         20259057     0
    24      52         20259047         20259057     0
    24      11         20259072         20259082     0
    24      27         20259072         20259082     0
    24      43         20259072         20259082     0
    24      59         20259072         20259082     0
    24       2         20259097         20259107     0
    24      18         20259097         20259107     0
    24      34         20259097         20259107     0
    24      50         20259097         20259107     0
    24       9         20259122         20259132     0
    24      25         20259122         20259132     0
    24      41         20259122         20259132     0
    24      57         20259122         20259132     0
    25       0         20259147         20259157     0
    25      16         20259147         20259157     0
    25      32         20259147         20259157     0
    25      48         20259147         20259157     0
    25       7         20259172         20259182     0
    25      23         20259172         20259182     0
    25      39         20259172         20259182     0
    25      55         20259172         20259182     0
    25      14         20259197         20259207     0
    25      30         20259197         20259207     0
    25      46         20259197         20259207     0
    25      62         20259197         20259207     0
    25       5         20259222         20259232     0
    25      21         20259222         20259232     0
    25      37         20259222         20259232     0
    25      53         20259222         20259232     0
    25      12         20259247         20259257     0
    25      28         20259247         20259257     0
    25      44         20259247         20259257     0
    25      60         20259247         20259257     0
    25       3         20259272         20259282     0
    25      19         20259272         20259282     0
    25      35         20259272         20259282     0
    25      51         20259272         20259282     0
    25      10         20259297         20259307     0
    25      26         20259297         20259307     0
    25      42         20259297         20259307     0
    25      58         20259297         20259307     0
    25       1         20259322         20259332     0
    25      17         20259322         20259332     0
    25      33         20259322         20259332     0
    25      49         20259322         20259332     0
    25       8         20259347         20259357     0
    25      24         20259347         20259357     0
    25      40         20259347         20259357     0
    25      56         20259347         20259357     0
    25      15         20259372         20259382     0
    25      31         20259372         20259382     0
    25      47         20259372         20259382     0
    25      63         20259372         20259382     0
    25       6         20259397         20259407     0
    25      22         20259397         20259407     0
    25      38         20259397         20259407     0
    25      54         20259397         20259407     0
    25      13         20259422         20259432     0
    25      29         20259422         20259432     0
    25      45         20259422         20259432     0
    25      61         20259422         20259432     0
    25       4         20259447         20259457     0
    25      20         20259447         20259457     0
    25      36         20259447         20259457     0
    25      52         20259447         20259457     0
    25      11         20259472         20259482     0
    25      27         20259472         20259482     0
    25      43         20259472         20259482     0
    25      59         20259472         20259482     0
    25       2         20259497         20259507     0
    25      18         20259497         20259507     0
    25      34         20259497         20259507     0
    25      50         20259497         20259507     0
    25       9         20259522         20259532     0
    25      25         20259522         20259532     0
    25      41         20259522         20259532     0
    25      57         20259522         20259532     0
    26       0         20259547         20259557     0
    26      16         20259547         20259557     0
    26      32         20259547         20259557     0
    26      48         20259547         20259557     0
    26       7         20259572         20259582     0
    26      23         20259572         20259582     0
    26      39         20259572         20259582     0
    26      55         20259572         20259582     0
    26      14         20259597         20259607     0
    26      30         20259597         20259607     0
    26      46         20259597         20259607     0
    26      62         20259597         20259607     0
    26       5         20259622         20259632     0
    26      21         20259622         20259632     0
    26      37         20259622         20259632     0
    26      53         20259622         20259632     0
    26      12         20259647         20259657     0
    26      28         20259647         20259657     0
    26      44         20259647         20259657     0
    26      60         20259647         20259657     0
    26       3         20259672         20259682     0
    26      19         20259672         20259682     0
    26      35         20259672         20259682     0
    26      51         20259672         20259682     0
    26      10         20259697         20259707     0
    26      26         20259697         20259707     0
    26      42         20259697         20259707     0
    26      58         20259697         20259707     0
    26       1         20259722         20259732     0
    26      17         20259722         20259732     0
    26      33         20259722         20259732     0
    26      49         20259722         20259732     0
    26       8         20259747         20259757     0
    26      24         20259747         20259757     0
    26      40         20259747         20259757     0
    26      56         20259747         20259757     0
    26      15         20259772         20259782     0
    26      31         20259772         20259782     0
    26      47         20259772         20259782     0
    26      63         20259772         20259782     0
    26       6         20259797         20259807     0
    26      22         20259797         20259807     0
    26      38         20259797         20259807     0
    26      54         20259797         20259807     0
    26      13         20259822         20259832     0
    26      29         20259822         20259832     0
    26      45         20259822         20259832     0
    26      61         20259822         20259832     0
    26       4         20259847         20259857     0
    26      20         20259847         20259857     0
    26      36         20259847         20259857     0
    26      52         20259847         20259857     0
    26      11         20259872         20259882     0
    26      27         20259872         20259882     0
    26      43         20259872         20259882     0
    26      59         20259872         20259882     0
    26       2         20259897         20259907     0
    26      18         20259897         20259907     0
    26      34         20259897         20259907     0
    26      50         20259897         20259907     0
    26       9         20259922         20259932     0
    26      25         20259922         20259932     0
    26      41         20259922         20259932     0
    26      57         20259922         20259932     0
    27       0         20259947         20259957     0
    27      16         20259947         20259957     0
    27      32         20259947         20259957     0
    27      48         20259947         20259957     0
    27       7         20259972         20259982     0
    27      23         20259972         20259982     0
    27      39         20259972         20259982     0
    27      55         20259972         20259982     0
    27      14         20259997         20260007     0
    27      30         20259997         20260007     0
    27      46         20259997         20260007     0
    27      62         20259997         20260007     0
    27       5         20260022         20260032     0
    27      21         20260022         20260032     0
    27      37         20260022         20260032     0
    27      53         20260022         20260032     0
    27      12         20260047         20260057     0
    27      28         20260047         20260057     0
    27      44         20260047         20260057     0
    27      60         20260047         20260057     0
    27       3         20260072         20260082     0
    27      19         20260072         20260082     0
    27      35         20260072         20260082     0
    27      51         20260072         20260082     0
    27      10         20260097         20260107     0
    27      26         20260097         20260107     0
    27      42         20260097         20260107     0
    27      58         20260097         20260107     0
    27       1         20260122         20260132     0
    27      17         20260122         20260132     0
    27      33         20260122         20260132     0
    27      49         20260122         20260132     0
    27       8         20260147         20260157     0
    27      24         20260147         20260157     0
    27      40         20260147         20260157     0
    27      56         20260147         20260157     0
    27      15         20260172         20260182     0
    27      31         20260172         20260182     0
    27      47         20260172         20260182     0
    27      63         20260172         20260182     0
    27       6         20260197         20260207     0
    27      22         20260197         20260207     0
    27      38         20260197         20260207     0
    27      54         20260197         20260207     0
    27      13         20260222         20260232     0
    27      29         20260222         20260232     0
    27      45         20260222         20260232     0
    27      61         20260222         20260232     0
    27       4         20260247         20260257     0
    27      20         20260247         20260257     0
    27      36         20260247         20260257     0
    27      52         20260247         20260257     0
    27      11         20260272         20260282     0
    27      27         20260272         20260282     0
    27      43         20260272         20260282     0
    27      59         20260272         20260282     0
    27       2         20260297         20260307     0
    27      18         20260297         20260307     0
    27      34         20260297         20260307     0
    27      50         20260297         20260307     0
    27       9         20260322         20260332     0
    27      25         20260322         20260332     0
    27      41         20260322         20260332     0
    27      57         20260322         20260332     0
    28       0         20260347         20260357     0
    28      16         20260347         20260357     0
    28      32         20260347         20260357     0
    28      48         20260347         20260357     0
    28       7         20260372         20260382     0
    28      23         20260372         20260382     0
    28      39         20260372         20260382     0
    28      55         20260372         20260382     0
    28      14         20260397         20260407     0
    28      30         20260397         20260407     0
    28      46         20260397         20260407     0
    28      62         20260397         20260407     0
    28       5         20260422         20260432     0
    28      21         20260422         20260432     0
    28      37         20260422         20260432     0
    28      53         20260422         20260432     0
    28      12         20260447         20260457     0
    28      28         20260447         20260457     0
    28      44         20260447         20260457     0
    28      60         20260447         20260457     0
    28       3         20260472         20260482     0
    28      19         20260472         20260482     0
    28      35         20260472         20260482     0
    28      51         20260472         20260482     0
    28      10         20260497         20260507     0
    28      26         20260497         20260507     0
    28      42         20260497         20260507     0
    28      58         20260497         20260507     0
    28       1         20260522         20260532     0
    28      17         20260522         20260532     0
    28      33         20260522         20260532     0
    28      49         20260522         20260532     0
    28       8         20260547         20260557     0
    28      24         20260547         20260557     0
    28      40         20260547         20260557     0
    28      56         20260547         20260557     0
    28      15         20260572         20260582     0
    28      31         20260572         20260582     0
    28      47         20260572         20260582     0
    28      63         20260572         20260582     0
    28       6         20260597         20260607     0
    28      22         20260597         20260607     0
    28      38         20260597         20260607     0
    28      54         20260597         20260607     0
    28      13         20260622         20260632     0
    28      29         20260622         20260632     0
    28      45         20260622         20260632     0
    28      61         20260622         20260632     0
    28       4         20260647         20260657     0
    28      20         20260647         20260657     0
    28      36         20260647         20260657     0
    28      52         20260647         20260657     0
    28      11         20260672         20260682     0
    28      27         20260672         20260682     0
    28      43         20260672         20260682     0
    28      59         20260672         20260682     0
    28       2         20260697         20260707     0
    28      18         20260697         20260707     0
    28      34         20260697         20260707     0
    28      50         20260697         20260707     0
    28       9         20260722         20260732     0
    28      25         20260722         20260732     0
    28      41         20260722         20260732     0
    28      57         20260722         20260732     0
    29       0         20260747         20260757     0
    29      16         20260747         20260757     0
    29      32         20260747         20260757     0
    29      48         20260747         20260757     0
    29       7         20260772         20260782     0
    29      23         20260772         20260782     0
    29      39         20260772         20260782     0
    29      55         20260772         20260782     0
    29      14         20260797         20260807     0
    29      30         20260797         20260807     0
    29      46         20260797         20260807     0
    29      62         20260797         20260807     0
    29       5         20260822         20260832     0
    29      21         20260822         20260832     0
    29      37         20260822         20260832     0
    29      53         20260822         20260832     0
    29      12         20260847         20260857     0
    29      28         20260847         20260857     0
    29      44         20260847         20260857     0
    29      60         20260847         20260857     0
    29       3         20260872         20260882     0
    29      19         20260872         20260882     0
    29      35         20260872         20260882     0
    29      51         20260872         20260882     0
    29      10         20260897         20260907     0
    29      26         20260897         20260907     0
    29      42         20260897         20260907     0
    29      58         20260897         20260907     0
    29       1         20260922         20260932     0
    29      17         20260922         20260932     0
    29      33         20260922         20260932     0
    29      49         20260922         20260932     0
    29       8         20260947         20260957     0
    29      24         20260947         20260957     0
    29      40         20260947         20260957     0
    29      56         20260947         20260957     0
    29      15         20260972         20260982     0
    29      31         20260972         20260982     0
    29      47         20260972         20260982     0
    29      63         20260972         20260982     0
    29       6         20260997         20261007     0
    29      22         20260997         20261007     0
    29      38         20260997         20261007     0
    29      54         20260997         20261007     0
    29      13         20261022         20261032     0
    29      29         20261022         20261032     0
    29      45         20261022         20261032     0
    29      61         20261022         20261032     0
    29       4         20261047         20261057     0
    29      20         20261047         20261057     0
    29      36         20261047         20261057     0
    29      52         20261047         20261057     0
    29      11         20261072         20261082     0
    29      27         20261072         20261082     0
    29      43         20261072         20261082     0
    29      59         20261072         20261082     0
    29       2         20261097         20261107     0
    29      18         20261097         20261107     0
    29      34         20261097         20261107     0
    29      50         20261097         20261107     0
    29       9         20261122         20261132     0
    29      25         20261122         20261132     0
    29      41         20261122         20261132     0
    29      57         20261122         20261132     0
    30       0         20261147         20261157     0
    30      16         20261147         20261157     0
    30      32         20261147         20261157     0
    30      48         20261147         20261157     0
    30       7         20261172         20261182     0
    30      23         20261172         20261182     0
    30      39         20261172         20261182     0
    30      55         20261172         20261182     0
    30      14         20261197         20261207     0
    30      30         20261197         20261207     0
    30      46         20261197         20261207     0
    30      62         20261197         20261207     0
    30       5         20261222         20261232     0
    30      21         20261222         20261232     0
    30      37         20261222         20261232     0
    30      53         20261222         20261232     0
    30      12         20261247         20261257     0
    30      28         20261247         20261257     0
    30      44         20261247         20261257     0
    30      60         20261247         20261257     0
    30       3         20261272         20261282     0
    30      19         20261272         20261282     0
    30      35         20261272         20261282     0
    30      51         20261272         20261282     0
    30      10         20261297         20261307     0
    30      26         20261297         20261307     0
    30      42         20261297         20261307     0
    30      58         20261297         20261307     0
    30       1         20261322         20261332     0
    30      17         20261322         20261332     0
    30      33         20261322         20261332     0
    30      49         20261322         20261332     0
    30       8         20261347         20261357     0
    30      24         20261347         20261357     0
    30      40         20261347         20261357     0
    30      56         20261347         20261357     0
    30      15         20261372         20261382     0
    30      31         20261372         20261382     0
    30      47         20261372         20261382     0
    30      63         20261372         20261382     0
    30       6         20261397         20261407     0
    30      22         20261397         20261407     0
    30      38         20261397         20261407     0
    30      54         20261397         20261407     0
    30      13         20261422         20261432     0
    30      29         20261422         20261432     0
    30      45         20261422         20261432     0
    30      61         20261422         20261432     0
    30       4         20261447         20261457     0
    30      20         20261447         20261457     0
    30      36         20261447         20261457     0
    30      52         20261447         20261457     0
    30      11         20261472         20261482     0
    30      27         20261472         20261482     0
    30      43         20261472         20261482     0
    30      59         20261472         20261482     0
    30       2         20261497         20261507     0
    30      18         20261497         20261507     0
    30      34         20261497         20261507     0
    30      50         20261497         20261507     0
    30       9         20261522         20261532     0
    30      25         20261522         20261532     0
    30      41         20261522         20261532     0
    30      57         20261522         20261532     0
    31       0         20261547         20261557     0
    31      16         20261547         20261557     0
    31      32         20261547         20261557     0
    31      48         20261547         20261557     0
    31       7         20261572         20261582     0
    31      23         20261572         20261582     0
    31      39         20261572         20261582     0
    31      55         20261572         20261582     0
    31      14         20261597         20261607     0
    31      30         20261597         20261607     0
    31      46         20261597         20261607     0
    31      62         20261597         20261607     0
    31       5         20261622         20261632     0
    31      21         20261622         20261632     0
    31      37         20261622         20261632     0
    31      53         20261622         20261632     0
    31      12         20261647         20261657     0
    31      28         20261647         20261657     0
    31      44         20261647         20261657     0
    31      60         20261647         20261657     0
    31       3         20261672         20261682     0
    31      19         20261672         20261682     0
    31      35         20261672         20261682     0
    31      51         20261672         20261682     0
    31      10         20261697         20261707     0
    31      26         20261697         20261707     0
    31      42         20261697         20261707     0
    31      58         20261697         20261707     0
    31       1         20261722         20261732     0
    31      17         20261722         20261732     0
    31      33         20261722         20261732     0
    31      49         20261722         20261732     0
    31       8         20261747         20261757     0
    31      24         20261747         20261757     0
    31      40         20261747         20261757     0
    31      56         20261747         20261757     0
    31      15         20261772         20261782     0
    31      31         20261772         20261782     0
    31      47         20261772         20261782     0
    31      63         20261772         20261782     0
    31       6         20261797         20261807     0
    31      22         20261797         20261807     0
    31      38         20261797         20261807     0
    31      54         20261797         20261807     0
    31      13         20261822         20261832     0
    31      29         20261822         20261832     0
    31      45         20261822         20261832     0
    31      61         20261822         20261832     0
    31       4         20261847         20261857     0
    31      20         20261847         20261857     0
    31      36         20261847         20261857     0
    31      52         20261847         20261857     0
    31      11         20261872         20261882     0
    31      27         20261872         20261882     0
    31      43         20261872         20261882     0
    31      59         20261872         20261882     0
    31       2         20261897         20261907     0
    31      18         20261897         20261907     0
    31      34         20261897         20261907     0
    31      50         20261897         20261907     0
    31       9         20261922         20261932     0
    31      25         20261922         20261932     0
    31      41         20261922         20261932     0
    31      57         20261922         20261932     0
    32       0         20261947         20261957     0
    32      16         20261947         20261957     0
    32      32         20261947         20261957     0
    32      48         20261947         20261957     0
    32       7         20261972         20261982     0
    32      23         20261972         20261982     0
    32      39         20261972         20261982     0
    32      55         20261972         20261982     0
    32      14         20261997         20262007     0
    32      30         20261997         20262007     0
    32      46         20261997         20262007     0
    32      62         20261997         20262007     0
    32       5         20262022         20262032     0
    32      21         20262022         20262032     0
    32      37         20262022         20262032     0
    32      53         20262022         20262032     0
    32      12         20262047         20262057     0
    32      28         20262047         20262057     0
    32      44         20262047         20262057     0
    32      60         20262047         20262057     0
    32       3         20262072         20262082     0
    32      19         20262072         20262082     0
    32      35         20262072         20262082     0
    32      51         20262072         20262082     0
    32      10         20262097         20262107     0
    32      26         20262097         20262107     0
    32      42         20262097         20262107     0
    32      58         20262097         20262107     0
    32       1         20262122         20262132     0
    32      17         20262122         20262132     0
    32      33         20262122         20262132     0
    32      49         20262122         20262132     0
    32       8         20262147         20262157     0
    32      24         20262147         20262157     0
    32      40         20262147         20262157     0
    32      56         20262147         20262157     0
    32      15         20262172         20262182     0
    32      31         20262172         20262182     0
    32      47         20262172         20262182     0
    32      63         20262172         20262182     0
    32       6         20262197         20262207     0
    32      22         20262197         20262207     0
    32      38         20262197         20262207     0
    32      54         20262197         20262207     0
    32      13         20262222         20262232     0
    32      29         20262222         20262232     0
    32      45         20262222         20262232     0
    32      61         20262222         20262232     0
    32       4         20262247         20262257     0
    32      20         20262247         20262257     0
    32      36         20262247         20262257     0
    32      52         20262247         20262257     0
    32      11         20262272         20262282     0
    32      27         20262272         20262282     0
    32      43         20262272         20262282     0
    32      59         20262272         20262282     0
    32       2         20262297         20262307     0
    32      18         20262297         20262307     0
    32      34         20262297         20262307     0
    32      50         20262297         20262307     0
    32       9         20262322         20262332     0
    32      25         20262322         20262332     0
    32      41         20262322         20262332     0
    32      57         20262322         20262332     0
    33       0         20262347         20262357     0
    33      16         20262347         20262357     0
    33      32         20262347         20262357     0
    33      48         20262347         20262357     0
    33       7         20262372         20262382     0
    33      23         20262372         20262382     0
    33      39         20262372         20262382     0
    33      55         20262372         20262382     0
    33      14         20262397         20262407     0
    33      30         20262397         20262407     0
    33      46         20262397         20262407     0
    33      62         20262397         20262407     0
    33       5         20262422         20262432     0
    33      21         20262422         20262432     0
    33      37         20262422         20262432     0
    33      53         20262422         20262432     0
    33      12         20262447         20262457     0
    33      28         20262447         20262457     0
    33      44         20262447         20262457     0
    33      60         20262447         20262457     0
    33       3         20262472         20262482     0
    33      19         20262472         20262482     0
    33      35         20262472         20262482     0
    33      51         20262472         20262482     0
    33      10         20262497         20262507     0
    33      26         20262497         20262507     0
    33      42         20262497         20262507     0
    33      58         20262497         20262507     0
    33       1         20262522         20262532     0
    33      17         20262522         20262532     0
    33      33         20262522         20262532     0
    33      49         20262522         20262532     0
    33       8         20262547         20262557     0
    33      24         20262547         20262557     0
    33      40         20262547         20262557     0
    33      56         20262547         20262557     0
    33      15         20262572         20262582     0
    33      31         20262572         20262582     0
    33      47         20262572         20262582     0
    33      63         20262572         20262582     0
    33       6         20262597         20262607     0
    33      22         20262597         20262607     0
    33      38         20262597         20262607     0
    33      54         20262597         20262607     0
    33      13         20262622         20262632     0
    33      29         20262622         20262632     0
    33      45         20262622         20262632     0
    33      61         20262622         20262632     0
    33       4         20262647         20262657     0
    33      20         20262647         20262657     0
    33      36         20262647         20262657     0
    33      52         20262647         20262657     0
    33      11         20262672         20262682     0
    33      27         20262672         20262682     0
    33      43         20262672         20262682     0
    33      59         20262672         20262682     0
    33       2         20262697         20262707     0
    33      18         20262697         20262707     0
    33      34         20262697         20262707     0
    33      50         20262697         20262707     0
    33       9         20262722         20262732     0
    33      25         20262722         20262732     0
    33      41         20262722         20262732     0
    33      57         20262722         20262732     0
    34       0         20262747         20262757     0
    34      16         20262747         20262757     0
    34      32         20262747         20262757     0
    34      48         20262747         20262757     0
    34       7         20262772         20262782     0
    34      23         20262772         20262782     0
    34      39         20262772         20262782     0
    34      55         20262772         20262782     0
    34      14         20262797         20262807     0
    34      30         20262797         20262807     0
    34      46         20262797         20262807     0
    34      62         20262797         20262807     0
    34       5         20262822         20262832     0
    34      21         20262822         20262832     0
    34      37         20262822         20262832     0
    34      53         20262822         20262832     0
    34      12         20262847         20262857     0
    34      28         20262847         20262857     0
    34      44         20262847         20262857     0
    34      60         20262847         20262857     0
    34       3         20262872         20262882     0
    34      19         20262872         20262882     0
    34      35         20262872         20262882     0
    34      51         20262872         20262882     0
    34      10         20262897         20262907     0
    34      26         20262897         20262907     0
    34      42         20262897         20262907     0
    34      58         20262897         20262907     0
    34       1         20262922         20262932     0
    34      17         20262922         20262932     0
    34      33         20262922         20262932     0
    34      49         20262922         20262932     0
    34       8         20262947         20262957     0
    34      24         20262947         20262957     0
    34      40         20262947         20262957     0
    34      56         20262947         20262957     0
    34      15         20262972         20262982     0
    34      31         20262972         20262982     0
    34      47         20262972         20262982     0
    34      63         20262972         20262982     0
    34       6         20262997         20263007     0
    34      22         20262997         20263007     0
    34      38         20262997         20263007     0
    34      54         20262997         20263007     0
    34      13         20263022         20263032     0
    34      29         20263022         20263032     0
    34      45         20263022         20263032     0
    34      61         20263022         20263032     0
    34       4         20263047         20263057     0
    34      20         20263047         20263057     0
    34      36         20263047         20263057     0
    34      52         20263047         20263057     0
    34      11         20263072         20263082     0
    34      27         20263072         20263082     0
    34      43         20263072         20263082     0
    34      59         20263072         20263082     0
    34       2         20263097         20263107     0
    34      18         20263097         20263107     0
    34      34         20263097         20263107     0
    34      50         20263097         20263107     0
    34       9         20263122         20263132     0
    34      25         20263122         20263132     0
    34      41         20263122         20263132     0
    34      57         20263122         20263132     0
    35       0         20263147         20263157     0
    35      16         20263147         20263157     0
    35      32         20263147         20263157     0
    35      48         20263147         20263157     0
